0.000 & 0.000 & 0.000 & 0.000 & 0.000
0.000 & 0.000 & 0.000 & 0.000 & 0.000
0.000 & 0.000 & 0.000 & 0.000 & 0.000
0.000 & 0.000 & 0.000 & 0.035 & 0.135
0.000 & 0.000 & 0.000 & 0.635 & 10.084
